exposure,stimType,sentence,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,gender,bildung,ageGroups,MSSGroups,ABNBLGroups
exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,650,867,532,600,851,549,801,533,567,950,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,567,1065,635,533,582,901,533,567,500,584,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,105,878,916,634,2083,1301,500,633,599,884,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,100,1084,567,600,1450,633,600,534,616,550,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,1767,1000,500,533,500,934,532,550,484,500,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,100,665,600,383,500,866,568,633,667,550,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,298,349,584,401,399,467,450,367,383,467,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,450,332,301,400,383,501,483,466,467,550,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,100,1115,351,250,266,234,1300,450,484,582,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,532,368,601,299,316,333,651,332,434,533,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,100,362,216,418,199,200,516,3000,533,634,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,100,964,434,366,334,499,433,267,216,201,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,133,1101,532,468,450,1150,632,1118,1200,1000,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,100,880,383,266,251,282,651,433,500,534,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,383,368,583,416,718,600,499,501,565,701,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,100,754,417,267,632,451,867,599,450,433,maennlich,tertiaer,middle aged,middleSexism,morePositiveAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,200.1,1816.4,683.2,583.3,733.5,2999.9,450,433.5,466.5,633.2,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,283.3,566.8,466.6,450.2,533.2,466.5,466.5,516.8,466.7,466.7,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,166.9,1005.4,261.1,455.3,444.6,283.4,700,816.7,883.2,550.1,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,100,261.2,216.6,200,183.3,183.6,200.1,199.8,222,227.7,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,100,1016.4,800.2,583,867.1,771.4,511.6,466.5,433.3,483.3,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,282.7,233.4,205.2,161.2,233.8,199.9,216.6,250,283.4,554.2,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,749.9,766.9,650.1,516.3,1083.6,216.4,216.6,216.7,216.7,616.7,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,204.5,312.3,233.2,183.4,199.9,233.3,250.2,433.2,450,316.5,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,100,233.4,549.8,250.1,416.9,382.8,383.4,255.5,216.9,411.2,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,133.4,216.5,238.7,344.6,300,233.4,517,283.2,316.5,316.6,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,249.8,216.6,221.9,211.5,266.9,605,244.7,322.1,344.6,416.7,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,117,271.4,611.8,450,299.9,300,516.7,416.7,416.3,466.9,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,250,249.8,233.5,716.7,400.2,433.1,350,200,233.4,399.8,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,172.1,166.2,178.3,183.2,183.5,183.4,199.9,216.4,200.4,238.7,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,182.9,350.8,433,183.3,249.9,305.5,277.9,299.9,266.9,305.5,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,138.9,283.2,677.8,233.2,222.1,228.1,483.3,388.5,461.5,450,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,100,283.4,888.8,377.8,333.4,433.2,433.6,449.7,483.5,449.9,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,382.9,388.7,261.5,216.3,317,266.6,233.4,233.4,233.2,233.3,weiblich,sek2,older,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,1873.6,1276.9,1839.5,1250.1,1261.2,871.3,979,817.4,866.2,1217.5,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,794.6,966.2,950.8,799.8,916.8,834.3,933.2,1006.2,1210.8,1333.4,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,648.6,491.2,626.2,416.3,416.9,789.3,977.6,722.5,761.3,2066.9,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,1240.2,1177.4,816.5,917.6,799.5,1399.8,851.5,970.9,644.4,817.5,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,666.1,1134.1,549.5,800.2,1034,867.1,788.4,978.1,806.8,1778.1,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,850.3,639.4,867.3,777.5,1016.8,717.2,949.6,739.3,695.2,1650,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,666.5,783.5,683.4,1084,832.9,517.2,783.6,806.1,726.6,1873.2,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,1917.1,583.1,600.8,666.1,433.5,1038.7,597.8,664.6,489.2,643.5,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,416.7,583.7,700,800.5,467.1,1082.6,500.3,467,482.9,700.1,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,1333.8,584.2,466.7,483.3,416.2,1067.4,649.9,417.5,483,633.9,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,682.8,682.9,768,616.5,916.6,650.3,683.7,582.9,600.3,2167,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,733.5,983.2,717.3,750.3,1283.1,1050,500.9,483,633.2,466.7,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,600,716.8,534.2,649.7,466.5,884,583,483.3,550.2,733.5,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,1249.9,583.5,566.2,517.4,1750.1,466.7,450.1,466.6,467.7,666,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,199.9,885,732.6,482.9,1567,615.6,434,467.2,450.4,449.6,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,1016.2,499.7,533.5,583.6,383.4,483.3,500,617.4,550.6,532.9,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,1267.1,817,584.6,765.9,1165.9,617.7,734,499.5,683.4,500.7,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,817.3,699.9,683.4,400.3,900.2,383.2,433.3,483.6,516.6,599.5,weiblich,tertiaer,middle aged,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,666.7,766.8,749.9,517.4,632.9,550.3,550.8,532.8,1066.8,583.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,450.1,450.3,783.6,499.6,384.2,399.6,383.2,383.5,400.3,449.8,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,1416.8,683.5,567,550.4,583.2,666.7,583.3,533.2,500.5,533.2,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,1000.1,1000.2,517.2,433.5,449.7,433.5,450.1,466.9,433.3,466.8,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,150,450.2,483,450.8,449.6,467.7,433.1,466.6,416.7,466.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,100,450.4,383.2,333.6,333.3,300.1,300.6,283.3,284.1,299.2,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,466.8,333.4,483.4,450.5,400.4,916.4,500.2,549.9,433.3,483.4,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,100,483.3,500,483.1,467.2,516.8,533,567,483,600.7,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,150.1,733.2,550.5,600.1,533.4,533.3,517.2,499.8,550,533.4,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,500.1,466.8,450.4,416.9,400.4,383.2,383.2,382.8,350.4,416.7,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,216.9,316.8,283.6,383.4,316.9,299.5,267.4,316.7,332.7,383.4,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,100,250.2,333.4,416.9,333.8,249.4,684.2,266.5,466.7,449.9,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,3000,1633.2,450.6,949.9,566.6,633.8,599.7,600.2,650.2,683.2,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,133.8,616.5,616.9,566.7,550.1,533.4,567.1,583.4,566.8,633.8,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,200,250.3,233.4,233.6,250.1,483.9,466.4,466.9,516.1,616.8,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,100,233.3,233.2,266.7,267.3,266,334.5,315.9,550.4,666.4,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,233.8,216.2,217.9,215.5,233.4,216.9,216.5,233.4,216.7,266.8,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,100,216.1,249.8,300,300,283.6,266.8,316.7,266.7,883.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,951,816,750,667,667,766,767,800,616,567,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,833,784,850,583,950,601,699,801,582,567,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,668,716,818,483,1033,566,867,733,484,733,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,700,1433,1067,717,848,651,684,498,952,601,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,582,951,867,733,566,617,684,582,701,566,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,517,700,466,634,667,915,601,566,734,549,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,1067,1917,967,700,1016,968,599,616,534,783,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,881,818,1150,651,615,584,533,601,500,700,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,499,884,467,533,551,516,584,632,551,550,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,867,917,617,882,568,683,550,751,599,584,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,100,799,401,500,416,501,400,400,466,400,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,451,500,416,400,468,783,416,816,434,451,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,435,566,699,451,400,449,500,434,417,483,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,366,500,450,483,550,501,484,398,384,485,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,384,400,684,515,568,416,450,449,484,451,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,433,634,483,601,416,516,401,432,401,400,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,417,717,483,416,434,467,433,467,432,467,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,383,417,400,415,769,516,417,415,434,434,maennlich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,450,583,567,517,533,516,551,500,466,434,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,334,700,583,517,516,534,516,484,450,483,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,384,433,450,417,733,550,484,450,416,600,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,317,650,433,499,534,467,533,484,483,700,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,600,483,500,500,434,516,384,383,383,400,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,634,816,384,433,400,417,366,384,400,433,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,550,949,651,383,417,516,934,483,350,385,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,351,749,934,717,533,417,399,434,483,417,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,450,800,617,500,382,384,367,367,366,550,weiblich,tertiaer,younger,lowerSexism,morePositiveAtt
